,date_year,date_month,date_day,price,fare_type,date
2,2019,08,31,466.6,standard_lowfare,2019-08-31
3,2019,08,31,837.0,standard_lowfare,2019-08-31
4,2019,08,31,466.6,standard_lowfare,2019-08-31
5,2019,08,31,613.8,standard_lowfare,2019-08-31
6,2019,08,31,661.1,standard_lowfare,2019-08-31
7,2019,08,31,613.8,standard_lowfare,2019-08-31
8,2019,08,31,466.6,standard_lowfare,2019-08-31
0,2019,09,01,527.7,standard_lowfare,2019-09-01
1,2019,09,01,501.4,standard_lowfare,2019-09-01
2,2019,09,01,527.7,standard_lowfare,2019-09-01
3,2019,09,01,527.7,standard_lowfare,2019-09-01
4,2019,09,01,455.8,standard_lowfare,2019-09-01
0,2019,09,02,254.9,standard_lowfare,2019-09-02
1,2019,09,02,438.7,standard_lowfare,2019-09-02
2,2019,09,02,555.8,standard_lowfare,2019-09-02
3,2019,09,02,415.8,standard_lowfare,2019-09-02
0,2019,09,03,194.9,standard_lowfare,2019-09-03
1,2019,09,03,416.6,standard_lowfare,2019-09-03
2,2019,09,03,438.7,standard_lowfare,2019-09-03
3,2019,09,03,416.6,standard_lowfare,2019-09-03
4,2019,09,03,416.6,standard_lowfare,2019-09-03
5,2019,09,03,415.8,standard_lowfare,2019-09-03
0,2019,09,04,437.7,standard_lowfare,2019-09-04
1,2019,09,04,388.7,standard_lowfare,2019-09-04
2,2019,09,04,437.7,standard_lowfare,2019-09-04
3,2019,09,04,437.7,standard_lowfare,2019-09-04
4,2019,09,04,555.8,standard_lowfare,2019-09-04
5,2019,09,04,437.7,standard_lowfare,2019-09-04
6,2019,09,04,365.8,standard_lowfare,2019-09-04
0,2019,09,05,403.8,standard_lowfare,2019-09-05
1,2019,09,05,416.6,standard_lowfare,2019-09-05
2,2019,09,05,416.6,standard_lowfare,2019-09-05
3,2019,09,05,416.6,standard_lowfare,2019-09-05
4,2019,09,05,547.1,standard_lowfare,2019-09-05
5,2019,09,05,365.8,standard_lowfare,2019-09-05
6,2019,09,05,416.6,standard_lowfare,2019-09-05
0,2019,09,06,254.9,standard_lowfare,2019-09-06
0,2019,09,07,484.2,standard_lowfare,2019-09-07
1,2019,09,07,466.6,standard_lowfare,2019-09-07
2,2019,09,07,466.6,standard_lowfare,2019-09-07
3,2019,09,07,717.0,standard_lowfare,2019-09-07
4,2019,09,07,466.6,standard_lowfare,2019-09-07
5,2019,09,07,453.8,standard_lowfare,2019-09-07
6,2019,09,07,626.3,standard_lowfare,2019-09-07
7,2019,09,07,453.8,standard_lowfare,2019-09-07
8,2019,09,07,466.6,standard_lowfare,2019-09-07
0,2019,09,08,437.7,standard_lowfare,2019-09-08
1,2019,09,08,411.4,standard_lowfare,2019-09-08
2,2019,09,08,437.7,standard_lowfare,2019-09-08
3,2019,09,08,437.7,standard_lowfare,2019-09-08
4,2019,09,08,365.8,standard_lowfare,2019-09-08
0,2019,09,09,254.9,standard_lowfare,2019-09-09
1,2019,09,09,388.7,standard_lowfare,2019-09-09
2,2019,09,09,505.8,standard_lowfare,2019-09-09
3,2019,09,09,365.8,standard_lowfare,2019-09-09
0,2019,09,10,254.9,standard_lowfare,2019-09-10
1,2019,09,10,416.6,standard_lowfare,2019-09-10
2,2019,09,10,388.7,standard_lowfare,2019-09-10
3,2019,09,10,416.6,standard_lowfare,2019-09-10
4,2019,09,10,416.6,standard_lowfare,2019-09-10
5,2019,09,10,365.8,standard_lowfare,2019-09-10
0,2019,09,11,387.7,standard_lowfare,2019-09-11
1,2019,09,11,348.7,standard_lowfare,2019-09-11
2,2019,09,11,387.7,standard_lowfare,2019-09-11
3,2019,09,11,387.7,standard_lowfare,2019-09-11
4,2019,09,11,595.8,standard_lowfare,2019-09-11
5,2019,09,11,387.7,standard_lowfare,2019-09-11
6,2019,09,11,325.8,standard_lowfare,2019-09-11
0,2019,09,12,388.7,standard_lowfare,2019-09-12
1,2019,09,12,416.6,standard_lowfare,2019-09-12
2,2019,09,12,416.6,standard_lowfare,2019-09-12
3,2019,09,12,416.6,standard_lowfare,2019-09-12
4,2019,09,12,484.2,standard_lowfare,2019-09-12
5,2019,09,12,365.8,standard_lowfare,2019-09-12
6,2019,09,12,416.6,standard_lowfare,2019-09-12
0,2019,09,13,344.9,standard_lowfare,2019-09-13
0,2019,09,14,434.2,standard_lowfare,2019-09-14
1,2019,09,14,416.6,standard_lowfare,2019-09-14
2,2019,09,14,416.6,standard_lowfare,2019-09-14
3,2019,09,14,939.7,standard_lowfare,2019-09-14
4,2019,09,14,416.6,standard_lowfare,2019-09-14
5,2019,09,14,403.8,standard_lowfare,2019-09-14
6,2019,09,14,616.7,standard_lowfare,2019-09-14
7,2019,09,14,403.8,standard_lowfare,2019-09-14
8,2019,09,14,416.6,standard_lowfare,2019-09-14
0,2019,09,15,477.7,standard_lowfare,2019-09-15
1,2019,09,15,371.4,standard_lowfare,2019-09-15
2,2019,09,15,477.7,standard_lowfare,2019-09-15
3,2019,09,15,477.7,standard_lowfare,2019-09-15
4,2019,09,15,325.8,standard_lowfare,2019-09-15
0,2019,09,16,254.9,standard_lowfare,2019-09-16
1,2019,09,16,348.7,standard_lowfare,2019-09-16
2,2019,09,16,505.8,standard_lowfare,2019-09-16
3,2019,09,16,325.8,standard_lowfare,2019-09-16
0,2019,09,17,194.9,standard_lowfare,2019-09-17
1,2019,09,17,376.6,standard_lowfare,2019-09-17
2,2019,09,17,348.7,standard_lowfare,2019-09-17
3,2019,09,17,376.6,standard_lowfare,2019-09-17
4,2019,09,17,376.6,standard_lowfare,2019-09-17
5,2019,09,17,325.8,standard_lowfare,2019-09-17
0,2019,09,18,437.7,standard_lowfare,2019-09-18
1,2019,09,18,348.7,standard_lowfare,2019-09-18
2,2019,09,18,437.7,standard_lowfare,2019-09-18
3,2019,09,18,465.1,standard_lowfare,2019-09-18
4,2019,09,18,505.8,standard_lowfare,2019-09-18
5,2019,09,18,437.7,standard_lowfare,2019-09-18
6,2019,09,18,325.8,standard_lowfare,2019-09-18
0,2019,09,19,388.7,standard_lowfare,2019-09-19
1,2019,09,19,416.6,standard_lowfare,2019-09-19
2,2019,09,19,416.6,standard_lowfare,2019-09-19
3,2019,09,19,416.6,standard_lowfare,2019-09-19
4,2019,09,19,537.0,standard_lowfare,2019-09-19
5,2019,09,19,365.8,standard_lowfare,2019-09-19
6,2019,09,19,416.6,standard_lowfare,2019-09-19
0,2019,09,20,344.9,standard_lowfare,2019-09-20
0,2019,09,21,434.2,standard_lowfare,2019-09-21
1,2019,09,21,466.6,standard_lowfare,2019-09-21
2,2019,09,21,466.6,standard_lowfare,2019-09-21
3,2019,09,21,675.5,standard_lowfare,2019-09-21
4,2019,09,21,466.6,standard_lowfare,2019-09-21
5,2019,09,21,403.8,standard_lowfare,2019-09-21
6,2019,09,21,601.5,standard_lowfare,2019-09-21
7,2019,09,21,403.8,standard_lowfare,2019-09-21
8,2019,09,21,466.6,standard_lowfare,2019-09-21
0,2019,09,22,437.7,standard_lowfare,2019-09-22
1,2019,09,22,371.4,standard_lowfare,2019-09-22
2,2019,09,22,437.7,standard_lowfare,2019-09-22
3,2019,09,22,437.7,standard_lowfare,2019-09-22
4,2019,09,22,325.8,standard_lowfare,2019-09-22
0,2019,09,23,254.9,standard_lowfare,2019-09-23
1,2019,09,23,348.7,standard_lowfare,2019-09-23
2,2019,09,23,415.8,standard_lowfare,2019-09-23
3,2019,09,23,325.8,standard_lowfare,2019-09-23
0,2019,09,24,194.9,standard_lowfare,2019-09-24
1,2019,09,24,376.6,standard_lowfare,2019-09-24
2,2019,09,24,348.7,standard_lowfare,2019-09-24
3,2019,09,24,376.6,standard_lowfare,2019-09-24
4,2019,09,24,376.6,standard_lowfare,2019-09-24
5,2019,09,24,325.8,standard_lowfare,2019-09-24
0,2019,09,25,437.7,standard_lowfare,2019-09-25
1,2019,09,25,294.7,standard_lowfare,2019-09-25
2,2019,09,25,465.1,standard_lowfare,2019-09-25
3,2019,09,25,437.7,standard_lowfare,2019-09-25
4,2019,09,25,415.8,standard_lowfare,2019-09-25
5,2019,09,25,437.7,standard_lowfare,2019-09-25
6,2019,09,25,271.8,standard_lowfare,2019-09-25
0,2019,09,26,348.7,standard_lowfare,2019-09-26
1,2019,09,26,416.6,standard_lowfare,2019-09-26
2,2019,09,26,416.6,standard_lowfare,2019-09-26
3,2019,09,26,416.6,standard_lowfare,2019-09-26
4,2019,09,26,427.1,standard_lowfare,2019-09-26
5,2019,09,26,325.8,standard_lowfare,2019-09-26
6,2019,09,26,416.6,standard_lowfare,2019-09-26
0,2019,09,27,299.9,standard_lowfare,2019-09-27
0,2019,09,28,394.2,standard_lowfare,2019-09-28
1,2019,09,28,416.6,standard_lowfare,2019-09-28
2,2019,09,28,416.6,standard_lowfare,2019-09-28
3,2019,09,28,597.0,standard_lowfare,2019-09-28
4,2019,09,28,416.6,standard_lowfare,2019-09-28
5,2019,09,28,363.8,standard_lowfare,2019-09-28
6,2019,09,28,964.1,standard_lowfare,2019-09-28
7,2019,09,28,363.8,standard_lowfare,2019-09-28
8,2019,09,28,416.6,standard_lowfare,2019-09-28
0,2019,09,29,437.7,standard_lowfare,2019-09-29
1,2019,09,29,371.4,standard_lowfare,2019-09-29
2,2019,09,29,437.7,standard_lowfare,2019-09-29
3,2019,09,29,437.7,standard_lowfare,2019-09-29
4,2019,09,29,325.8,standard_lowfare,2019-09-29
0,2019,09,30,194.9,standard_lowfare,2019-09-30
1,2019,09,30,316.2,standard_lowfare,2019-09-30
2,2019,09,30,375.8,standard_lowfare,2019-09-30
3,2019,09,30,285.8,standard_lowfare,2019-09-30
0,2019,10,01,194.9,standard_lowfare,2019-10-01
1,2019,10,01,376.6,standard_lowfare,2019-10-01
2,2019,10,01,308.7,standard_lowfare,2019-10-01
3,2019,10,01,376.6,standard_lowfare,2019-10-01
4,2019,10,01,376.6,standard_lowfare,2019-10-01
5,2019,10,01,285.8,standard_lowfare,2019-10-01
0,2019,10,02,387.7,standard_lowfare,2019-10-02
1,2019,10,02,309.0,standard_lowfare,2019-10-02
2,2019,10,02,387.7,standard_lowfare,2019-10-02
3,2019,10,02,387.7,standard_lowfare,2019-10-02
4,2019,10,02,415.8,standard_lowfare,2019-10-02
5,2019,10,02,387.7,standard_lowfare,2019-10-02
6,2019,10,02,255.8,standard_lowfare,2019-10-02
0,2019,10,03,294.7,standard_lowfare,2019-10-03
1,2019,10,03,376.6,standard_lowfare,2019-10-03
2,2019,10,03,376.6,standard_lowfare,2019-10-03
3,2019,10,03,376.6,standard_lowfare,2019-10-03
4,2019,10,03,380.0,standard_lowfare,2019-10-03
5,2019,10,03,271.8,standard_lowfare,2019-10-03
6,2019,10,03,376.6,standard_lowfare,2019-10-03
0,2019,10,04,224.9,standard_lowfare,2019-10-04
0,2019,10,05,354.2,standard_lowfare,2019-10-05
1,2019,10,05,376.6,standard_lowfare,2019-10-05
2,2019,10,05,376.6,standard_lowfare,2019-10-05
3,2019,10,05,537.0,standard_lowfare,2019-10-05
4,2019,10,05,376.6,standard_lowfare,2019-10-05
5,2019,10,05,323.8,standard_lowfare,2019-10-05
6,2019,10,05,476.7,standard_lowfare,2019-10-05
7,2019,10,05,323.8,standard_lowfare,2019-10-05
8,2019,10,05,376.6,standard_lowfare,2019-10-05
0,2019,10,06,527.7,standard_lowfare,2019-10-06
1,2019,10,06,281.4,standard_lowfare,2019-10-06
2,2019,10,06,527.7,standard_lowfare,2019-10-06
3,2019,10,06,527.7,standard_lowfare,2019-10-06
4,2019,10,06,289.0,standard_lowfare,2019-10-06
0,2019,10,07,194.9,standard_lowfare,2019-10-07
1,2019,10,07,278.7,standard_lowfare,2019-10-07
2,2019,10,07,375.8,standard_lowfare,2019-10-07
3,2019,10,07,255.8,standard_lowfare,2019-10-07
0,2019,10,08,194.9,standard_lowfare,2019-10-08
1,2019,10,08,376.6,standard_lowfare,2019-10-08
2,2019,10,08,278.7,standard_lowfare,2019-10-08
3,2019,10,08,376.6,standard_lowfare,2019-10-08
4,2019,10,08,376.6,standard_lowfare,2019-10-08
5,2019,10,08,255.8,standard_lowfare,2019-10-08
0,2019,10,09,387.7,standard_lowfare,2019-10-09
1,2019,10,09,294.7,standard_lowfare,2019-10-09
2,2019,10,09,387.7,standard_lowfare,2019-10-09
3,2019,10,09,387.7,standard_lowfare,2019-10-09
4,2019,10,09,415.8,standard_lowfare,2019-10-09
5,2019,10,09,387.7,standard_lowfare,2019-10-09
6,2019,10,09,271.8,standard_lowfare,2019-10-09
0,2019,10,10,278.7,standard_lowfare,2019-10-10
1,2019,10,10,376.6,standard_lowfare,2019-10-10
2,2019,10,10,376.6,standard_lowfare,2019-10-10
3,2019,10,10,376.6,standard_lowfare,2019-10-10
4,2019,10,10,355.7,standard_lowfare,2019-10-10
5,2019,10,10,255.8,standard_lowfare,2019-10-10
6,2019,10,10,376.6,standard_lowfare,2019-10-10
0,2019,10,11,224.9,standard_lowfare,2019-10-11
0,2019,10,12,354.2,standard_lowfare,2019-10-12
1,2019,10,12,416.6,standard_lowfare,2019-10-12
2,2019,10,12,416.6,standard_lowfare,2019-10-12
3,2019,10,12,418.5,standard_lowfare,2019-10-12
4,2019,10,12,416.6,standard_lowfare,2019-10-12
5,2019,10,12,323.8,standard_lowfare,2019-10-12
6,2019,10,12,391.1,standard_lowfare,2019-10-12
7,2019,10,12,323.8,standard_lowfare,2019-10-12
8,2019,10,12,416.6,standard_lowfare,2019-10-12
0,2019,10,13,437.7,standard_lowfare,2019-10-13
1,2019,10,13,301.4,standard_lowfare,2019-10-13
2,2019,10,13,437.7,standard_lowfare,2019-10-13
3,2019,10,13,437.7,standard_lowfare,2019-10-13
4,2019,10,13,255.8,standard_lowfare,2019-10-13
0,2019,10,14,194.9,standard_lowfare,2019-10-14
1,2019,10,14,278.7,standard_lowfare,2019-10-14
2,2019,10,14,375.8,standard_lowfare,2019-10-14
3,2019,10,14,255.8,standard_lowfare,2019-10-14
0,2019,10,15,194.9,standard_lowfare,2019-10-15
1,2019,10,15,376.6,standard_lowfare,2019-10-15
2,2019,10,15,278.7,standard_lowfare,2019-10-15
3,2019,10,15,376.6,standard_lowfare,2019-10-15
4,2019,10,15,376.6,standard_lowfare,2019-10-15
5,2019,10,15,255.8,standard_lowfare,2019-10-15
0,2019,10,16,347.7,standard_lowfare,2019-10-16
1,2019,10,16,304.2,standard_lowfare,2019-10-16
2,2019,10,16,347.7,standard_lowfare,2019-10-16
3,2019,10,16,347.7,standard_lowfare,2019-10-16
4,2019,10,16,512.9,standard_lowfare,2019-10-16
5,2019,10,16,347.7,standard_lowfare,2019-10-16
6,2019,10,16,304.2,standard_lowfare,2019-10-16
0,2019,10,17,339.3,standard_lowfare,2019-10-17
1,2019,10,17,266.6,standard_lowfare,2019-10-17
2,2019,10,17,266.6,standard_lowfare,2019-10-17
3,2019,10,17,266.6,standard_lowfare,2019-10-17
4,2019,10,17,388.5,standard_lowfare,2019-10-17
5,2019,10,17,339.3,standard_lowfare,2019-10-17
6,2019,10,17,266.6,standard_lowfare,2019-10-17
0,2019,10,18,389.9,standard_lowfare,2019-10-18
0,2019,10,19,384.5,standard_lowfare,2019-10-19
1,2019,10,19,430.0,standard_lowfare,2019-10-19
2,2019,10,19,416.6,standard_lowfare,2019-10-19
3,2019,10,19,575.5,standard_lowfare,2019-10-19
4,2019,10,19,416.6,standard_lowfare,2019-10-19
5,2019,10,19,384.5,standard_lowfare,2019-10-19
6,2019,10,19,518.6,standard_lowfare,2019-10-19
7,2019,10,19,384.5,standard_lowfare,2019-10-19
8,2019,10,19,416.6,standard_lowfare,2019-10-19
0,2019,10,20,387.7,standard_lowfare,2019-10-20
1,2019,10,20,304.2,standard_lowfare,2019-10-20
2,2019,10,20,387.7,standard_lowfare,2019-10-20
3,2019,10,20,387.7,standard_lowfare,2019-10-20
4,2019,10,20,304.2,standard_lowfare,2019-10-20
0,2019,10,21,254.9,standard_lowfare,2019-10-21
1,2019,10,21,278.7,standard_lowfare,2019-10-21
2,2019,10,21,255.8,standard_lowfare,2019-10-21
0,2019,10,22,194.9,standard_lowfare,2019-10-22
1,2019,10,22,376.6,standard_lowfare,2019-10-22
2,2019,10,22,258.7,standard_lowfare,2019-10-22
3,2019,10,22,376.6,standard_lowfare,2019-10-22
4,2019,10,22,376.6,standard_lowfare,2019-10-22
5,2019,10,22,235.8,standard_lowfare,2019-10-22
0,2019,10,23,317.7,standard_lowfare,2019-10-23
1,2019,10,23,258.7,standard_lowfare,2019-10-23
2,2019,10,23,317.7,standard_lowfare,2019-10-23
3,2019,10,23,317.7,standard_lowfare,2019-10-23
4,2019,10,23,335.8,standard_lowfare,2019-10-23
5,2019,10,23,317.7,standard_lowfare,2019-10-23
6,2019,10,23,235.8,standard_lowfare,2019-10-23
0,2019,10,24,296.6,standard_lowfare,2019-10-24
1,2019,10,24,390.0,standard_lowfare,2019-10-24
2,2019,10,24,390.0,standard_lowfare,2019-10-24
3,2019,10,24,401.2,standard_lowfare,2019-10-24
4,2019,10,24,357.1,standard_lowfare,2019-10-24
5,2019,10,24,235.8,standard_lowfare,2019-10-24
6,2019,10,24,390.0,standard_lowfare,2019-10-24
0,2019,10,25,254.9,standard_lowfare,2019-10-25
0,2019,10,26,434.2,standard_lowfare,2019-10-26
1,2019,10,26,403.8,standard_lowfare,2019-10-26
2,2019,10,26,403.8,standard_lowfare,2019-10-26
0,2019,10,27,371.4,standard_lowfare,2019-10-27
1,2019,10,27,371.4,standard_lowfare,2019-10-27
2,2019,10,27,371.4,standard_lowfare,2019-10-27
3,2019,10,27,305.7,standard_lowfare,2019-10-27
4,2019,10,27,325.8,standard_lowfare,2019-10-27
0,2019,10,28,309.8,standard_lowfare,2019-10-28
1,2019,10,28,294.7,standard_lowfare,2019-10-28
2,2019,10,28,294.7,standard_lowfare,2019-10-28
3,2019,10,28,271.8,standard_lowfare,2019-10-28
0,2019,10,29,278.7,standard_lowfare,2019-10-29
1,2019,10,29,278.7,standard_lowfare,2019-10-29
2,2019,10,29,278.7,standard_lowfare,2019-10-29
3,2019,10,29,255.8,standard_lowfare,2019-10-29
0,2019,10,30,294.7,standard_lowfare,2019-10-30
1,2019,10,30,294.7,standard_lowfare,2019-10-30
2,2019,10,30,271.8,standard_lowfare,2019-10-30
0,2019,10,31,302.2,standard_lowfare,2019-10-31
1,2019,10,31,340.2,standard_lowfare,2019-10-31
2,2019,10,31,302.2,standard_lowfare,2019-10-31
3,2019,10,31,271.8,standard_lowfare,2019-10-31
0,2019,11,02,414.2,standard_lowfare,2019-11-02
1,2019,11,02,383.8,standard_lowfare,2019-11-02
2,2019,11,02,383.8,standard_lowfare,2019-11-02
0,2019,11,03,296.4,standard_lowfare,2019-11-03
1,2019,11,03,296.4,standard_lowfare,2019-11-03
2,2019,11,03,296.4,standard_lowfare,2019-11-03
3,2019,11,03,368.5,standard_lowfare,2019-11-03
4,2019,11,03,250.8,standard_lowfare,2019-11-03
0,2019,11,04,281.2,standard_lowfare,2019-11-04
1,2019,11,04,273.7,standard_lowfare,2019-11-04
2,2019,11,04,273.7,standard_lowfare,2019-11-04
3,2019,11,04,250.8,standard_lowfare,2019-11-04
0,2019,11,05,258.7,standard_lowfare,2019-11-05
1,2019,11,05,258.7,standard_lowfare,2019-11-05
2,2019,11,05,258.7,standard_lowfare,2019-11-05
3,2019,11,05,235.8,standard_lowfare,2019-11-05
0,2019,11,06,258.7,standard_lowfare,2019-11-06
1,2019,11,06,258.7,standard_lowfare,2019-11-06
2,2019,11,06,235.8,standard_lowfare,2019-11-06
0,2019,11,07,319.2,standard_lowfare,2019-11-07
1,2019,11,07,273.7,standard_lowfare,2019-11-07
2,2019,11,07,273.7,standard_lowfare,2019-11-07
3,2019,11,07,250.8,standard_lowfare,2019-11-07
0,2019,11,09,334.2,standard_lowfare,2019-11-09
1,2019,11,09,303.8,standard_lowfare,2019-11-09
2,2019,11,09,303.8,standard_lowfare,2019-11-09
0,2019,11,10,281.4,standard_lowfare,2019-11-10
1,2019,11,10,281.4,standard_lowfare,2019-11-10
2,2019,11,10,281.4,standard_lowfare,2019-11-10
3,2019,11,10,285.7,standard_lowfare,2019-11-10
4,2019,11,10,235.8,standard_lowfare,2019-11-10
0,2019,11,11,266.2,standard_lowfare,2019-11-11
1,2019,11,11,258.7,standard_lowfare,2019-11-11
2,2019,11,11,258.7,standard_lowfare,2019-11-11
3,2019,11,11,235.8,standard_lowfare,2019-11-11
0,2019,11,12,238.7,standard_lowfare,2019-11-12
1,2019,11,12,238.7,standard_lowfare,2019-11-12
2,2019,11,12,238.7,standard_lowfare,2019-11-12
3,2019,11,12,215.8,standard_lowfare,2019-11-12
0,2019,11,13,258.7,standard_lowfare,2019-11-13
1,2019,11,13,258.7,standard_lowfare,2019-11-13
2,2019,11,13,304.2,standard_lowfare,2019-11-13
0,2019,11,14,238.7,standard_lowfare,2019-11-14
1,2019,11,14,238.7,standard_lowfare,2019-11-14
2,2019,11,14,238.7,standard_lowfare,2019-11-14
3,2019,11,14,215.8,standard_lowfare,2019-11-14
0,2019,11,16,414.2,standard_lowfare,2019-11-16
1,2019,11,16,383.8,standard_lowfare,2019-11-16
2,2019,11,16,383.8,standard_lowfare,2019-11-16
